num	cote	titre	commune	latitude	longitude	num_plan	physdesc	dimensions	description1	date	date_standard	echelle	description2	wikidata	merimee	commons	wikipedia	BNF	
829	CP/F/19/7679	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 2	Papier ; encre noire	43 cm x 32,8 cm	"Projet n°7. Boîte recevant l'extrémité d'une [pamme] portant le chapiteau d'une colonne".	[1837]	1837-01-01 / 1837-12-31	Grandeur d'exécution	1 dessin.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
830	CP/F/19/7679	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 3	Calque ; encre noire	48,5 cm x 43,5 cm	"Projet n°7. Boîte recevant l'extrêmité d'une [pamme] portant le chapiteau d'une colonne".	[1837]	1837-01-01 / 1837-12-31	Grandeur d'exécution	2 détails.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
831	CP/F/19/7679	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 4	Calque ; encre noire	27,8 cm x 44,2 cm	"Projet n°1": projet de section des combles en pendentif sur l'ogive.	[1837]	1837-01-01 / 1837-12-31	Grandeur d'exécution	3 détails.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
832	CP/F/19/7679	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 5	Papier ; encre noire, crayon, aquarelle	30 cm x 45,5 cm	"Cathédrale de Chartres. Plan pour indiquer l'ordre de la restauration des fenêtres par degrés d'urgence" (rez-de-chaussée et 1er étage, bras de la croix, façade ouest). Par [Étienne] Thévenot, artiste verrier.	[1847]	1847-01-01 / 1847-12-31	Grandeur d'exécution	2 plans ; signé ; orienté ; légende ; n° d'enregistrement : 19227, 6311.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
833	F/19/7679	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 6	Papier ; encres noire et rouge	34 cm x 22,3 cm	"Cathédrale de Chartres. Barrière à établir sur l'emplacement des maisons démolies". Par Armand Pierre Nicaise Mouton, inspecteur des travaux des édifices diocésains.	25/08/1857	1857-08-25	Grandeur d'exécution	1 plan ; signé ; approbation de l'architecte diocésain Henri Boeswillwald ; relié au devis de 1857.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
834	CP/F/19/7680	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 1	Calque ; encre noire	47,5 cm x 34,5 cm	"Cathédrale de Chartres. Grande rose".	[31 décembre 1873]	1873-12-31	2 cm / 1 m	1 élévation.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
835	CP/F/19/7680	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 2	Calque ; crayon	17,5 cm x 18,5 cm	Esquisses du pavillon de l'horloge.	[1884]	1884-01-01 / 1884-12-31	2 cm / 1 m	3 esquisses.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
836	CP/F/19/7681	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 1	Papier ; encre noire, rouge et sépia, lavis, crayon	44 cm x 57,5 cm	"Plan d’une maison à Chartres, rue du Cheval-blanc". Par Édouard Baron, architecte départemental d'Eure-et-Loir.	10/09/1835	1835-09-10	1,9 cm / 1 toise	1 plan ; signé ; n° d'enregistrement : 15598 ; au verso : "Plan de la maison de la fabrique de la Cathédrale de Chartres".		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
837	CP/F/19/7681	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 2	Calque ; crayon, encre noire et rouge, lavis	55,5 cm x 55,5 cm	"Cathédrale de Chartres. Proposition pour 1893 [état des travaux]". Par Émile Boeswillwald, architecte diocésain.	1893	1893-01-01 / 1893-12-31	1,9 cm / 1 toise	1 plan ; légende ; signé.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
838	CP/F/19/7681	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 3	Calque ; encre noire et rouge, lavis	25 cm x 38 cm	"Cathédrale de Chartres. Feuille n°III. Projet de chauffage : coupe suivant CD". Par Émile Boeswillwald, architecte diocésain.	05/11/1891	1891-11-05	2 cm / 1 m	1 coupe ; signé ; approbation de l'archevêque ; timbre humide du Comité des inspecteurs généraux des édifices diocésains (18 février 1893).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
839	CP/F/19/7681	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 4	Calque ; encre noire et rouge, crayon, lavis ; 3 retombes	63,5 cm x 52,7 cm	"Cathédrale de Chartres. Feuille n°IV. Projet de chauffage : établissement de la cheminée dans la tourelle d'escalier de la sacristie". Par Émile Boeswillwald, architecte diocésain.	Sans date	1891-11-05	2 cm / 1 m	1 plan, 4 coupes ; signé ; approbation de l'archevêque ; timbre humide du Comité des inspecteurs généraux des édifices diocésains (26 février 1893) ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
840	CP/F/19/7681	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 5	Calque ; encre noire et rouge, lavis	29,5 cm x 67 cm	"Cathédrale de Chartres. Feuille n°II. Projet de chauffage : coupe suivant ABEF". Par Émile Boeswillwald, architecte diocésain.	05/11/1891	1891-11-05	2 cm / 1 m	1 coupe ; signé ; approbation de l’archevêque ; timbre humide du Comité des inspecteurs généraux des édifices diocésains (10 février 1893) ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
841	CP/F/19/7681	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 6	Calque ; encre noire et rouge, lavis	52,5 cm x 66,6 cm	"Cathédrale de Chartres. Feuille n°I. Projet de chauffage : plan". Par Émile Boeswillwald, architecte diocésain.	05/11/1891	1891-11-05	2 cm / 1 m	1 plan ; signé ; approbation de l’archevêque ; timbre humide du Comité des inspecteurs généraux des édifices diocésains (18 février 1893).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
842	CP/F/19/7681	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 7	Calque ; encre noire, crayon, lavis	38 cm x 26 cm	"Cathédrale de Chartres". Par Émile Boeswillwald, architecte diocésain.	1893	1893-01-01 / 1893-12-31	0,5 cm / 1 m	1 plan ; timbre humide du Comité des inspecteurs généraux des édifices diocésains (18 février 1893).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
843	CP/F/19/7681	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 8	Calque ; encre rouge et noire, crayon, lavis	44,5 cm x 69,2 cm	"Cathédrale de Chartres. Eure-et-Loir. Projet de clôture du terrain entre le porche sud et la maîtrise". Par Paul Selmersheim, architecte diocésain.	25/05/2000	25/05/1900	0,5 cm / 1 m	1 plan ; signé ; approbation de l'évêque et du préfet ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
844	CP/F/19/7681	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 9	Calque ; encre noire et rouge, lavis	72,7 cm x 39,9 cm	"Cathédrale de Chartres. Échafaudage extérieur de la flèche sud". Par Paul Selmersheim, architecte diocésain.	09/11/2002	09/11/1902	2 cm / 1 m	1 élévation, 1 plan, 1 coupe ; signé ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
845	CP/F/19/7681	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 10	Calque ; encre noire et rouge, lavis	100,3 cm x 32 cm	"Cathédralde de Chartres. Échafaudage intérieur de la flèche sud". Par Paul Selmersheim, architecte diocésain.	11/11/2002	11/11/1902	2 cm / 1 m	1 plan, 1 élévation ; signé.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
846	CP/F/19/7681	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 11	Calque ; encre noire, bleue et rouge, lavis	51 cm x 35 cm	"Cathédrale de Chartres. Projet de balustrade de protection de la clôture du chœur. Plan d'ensemble". Par Paul Selmersheim, architecte diocésain.	10/04/2005	10/04/1905	0,5 cm / 1 m ; 1/10e (détail)	1 détail, 1 élévation, 1 plan, 1 coupe ; signé.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
847	CP/F/19/7681	Chartres : cathédrale Notre-Dame	Chartres	48.447222222	1.487777777	Plan 12	Calque ; encre noire et rouge, lavis	46 cm x 65 cm	"Cathédrale de Chartres. Projet de caveau à construire sous le chœur pour le dégagement de la pile de la cathédrale du IXe siècle". Par Armand Pierre Nicaise Mouton, inspecteur des travaux des édifices diocésains de Chartres.	1er décembre 1904	01/12/1904	2 cm / 1 m	3 coupes ; signé.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00096993	https://upload.wikimedia.org/wikipedia/commons/1/13/Westfassade_Chartres.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Chartres		
574	CP/F/19/7647	Blois : cathédrale Saint-Louis	Blois	47.588491666	1.336522222	Plan 1	Calque ; encres noire et rouge	90 cm x 55 cm	Plan pour l'établissement des crédits de restauration de 1858. Par Jules Édouard Pottier de la Morandière, architecte diocésain.	28/02/1857	1857-02-28	1 cm / 1 m	1 plan ; signé ; approbation de l'évêque et du préfet ; timbre humide du Comité des inspecteurs généraux (29 avril 1857) ; mention de l'architecte "présenté à nouveau pour les propositions en 1858" (15 septembre 1857).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00098336	https://upload.wikimedia.org/wikipedia/commons/3/31/Cathedrale_St_Louis.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Louis_de_Blois		
575	CP/F/19/7647	Blois : cathédrale Saint-Louis	Blois	47.588491666	1.336522222	Plan 2	Calque ; encre noire, lavis	30,5 cm x 80,5 cm	"Diocèse de Blois. Cathédrale. Consolidation" : coupe du terrain pour un projet pour détourner les infiltrations dans une partie des fondations de la cathédrale. Par Jules Édouard Pottier de la Morandière, architecte diocésain.	[24 février 1860]	1860-02-24	1 cm / 1 m	1 coupe longitudinale ; signé, légende ; joint à une étude du sous-sol de l'édifice réalisée par l'architecte diocésain en vue de la consolidation du bâtiment.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00098336	https://upload.wikimedia.org/wikipedia/commons/3/31/Cathedrale_St_Louis.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Louis_de_Blois		
576	CP/F/19/7648	Blois : cathédrale Saint-Louis	Blois	47.588491666	1.336522222	Plan 1	Papier ; encre noire et rouge, lavis, crayon	46 cm x 56 cm	"Église cathédrale de Blois. Projet de construction d'une chapelle absidale". Par Jules Édouard Pottier de la Morandière, architecte diocésain.	02/02/1863	1863-02-02	2,5 cm / 10 m	1 plan ; signé ; approbation de l'évêque et du préfet ; timbres humides du Comité des inspecteur généraux des édifices diocésains (8 avril 1863, 18 juin 1864).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00098336	https://upload.wikimedia.org/wikipedia/commons/3/31/Cathedrale_St_Louis.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Louis_de_Blois		
577	CP/F/19/7648	Blois : cathédrale Saint-Louis	Blois	47.588491666	1.336522222	Plan 2	Papier ; encre noire et rouge, lavis	63 cm x 99,5 cm	"Église cathédrale de Blois. Projet de construction d'une chapelle absidale". Par Jules Édouard Pottier de la Morandière, architecte diocésain.	02/02/1863	1863-02-02	1 cm / 1 m	1 plan ; signé, approbation de l'évêque et du préfet ; timbres humides du Comité des inspecteurs généraux des édifices diocésains (8 avril 1863, 18 juin 1864).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00098336	https://upload.wikimedia.org/wikipedia/commons/3/31/Cathedrale_St_Louis.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Louis_de_Blois		
578	CP/F/19/7648	Blois : cathédrale Saint-Louis	Blois	47.588491666	1.336522222	Plan 4	Calque ; encre noire	64 cm x 43 cm	"Église cathédrale de Blois. 2e projet de construction d'une chapelle : modification prescrite par le Comité des inspecteurs généraux". Par Jules Édouard Pottier de la Morandière, architecte diocésain.	10/05/1864	1864-05-10	1 cm / 1 m	1 élévation ; signé, approbation de l'évêque et du préfet ; timbre humide du Comité des inspecteurs généraux des édifices diocésains (18 juin 1864).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00098336	https://upload.wikimedia.org/wikipedia/commons/3/31/Cathedrale_St_Louis.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Louis_de_Blois		
579	CP/F/19/7648	Blois : cathédrale Saint-Louis	Blois	47.588491666	1.336522222	Plan 5	Calque ; encre noire	60 cm x 43 cm	"Église cathédrale de Blois. 2e projet de construction d'une chapelle absidale : modification prescrite par le Comité des inspecteurs généraux". Par Jules Édouard Pottier de la Morandière, architecte diocésain.	10/05/1864	1864-05-10	1 cm / 1 m	1 coupe longitudinale ; signé, approbation de l'évêque et du préfet ; timbres humides du Comité des inspecteurs généraux des édifices diocésains (8 avril 1863, 18 juin 1864).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00098336	https://upload.wikimedia.org/wikipedia/commons/3/31/Cathedrale_St_Louis.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Louis_de_Blois		
580	CP/F/19/7648	Blois : cathédrale Saint-Louis	Blois	47.588491666	1.336522222	Plan 6	Calque ; encre noire et rouge, crayon	60,5 cm x 51,5 cm	"Église cathédrale de Blois. 2e projet de construction d'une chapelle absidale : modification prescrite par le Comité des inspecteurs généraux". Par Jules Édouard Pottier de la Morandière, architecte diocésain.	10/05/1864	1864-05-10	1 cm / 1 m	1 plan ; signé ; approbation de l'évêque et du préfet ; timbres humides du Comité des inspecteurs généraux des édifices diocésains (18 juin 1864).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00098336	https://upload.wikimedia.org/wikipedia/commons/3/31/Cathedrale_St_Louis.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Louis_de_Blois		
581	CP/F/19/7648	Blois : cathédrale Saint-Louis	Blois	47.588491666	1.336522222	Plan 7	Calque, collé sur carton ; encre noire	45 cm x 31,5 cm	"Cathédrale de Blois. Porche sur la façade : état actuel". Par Georges Darcy, architecte diocésain.	08/02/1883	1883-02-08	2 cm / 1 m	1 élévation ; signé, approbation de l'évêque ; timbre humide du Comité des inspecteurs généraux des édifices diocésains (22 mars 1883).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00098336	https://upload.wikimedia.org/wikipedia/commons/3/31/Cathedrale_St_Louis.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Louis_de_Blois		
582	CP/F/19/7648	Blois : cathédrale Saint-Louis	Blois	47.588491666	1.336522222	Plan 8	Calque ; encre noire et rouge, lavis	64,5 cm x 57 cm	"Loir-et-Cher. Cathédrale de Blois. Porche de la façade principale : restauration : plan de la couverture en dalles, élévation, coupe sur la couverture en dalle. Par Georges Darcy, architecte diocésain.	08/02/1883	1883-02-08	2 cm / 1 m	2 plans, 1 élévation, 1 coupe ; signé.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00098336	https://upload.wikimedia.org/wikipedia/commons/3/31/Cathedrale_St_Louis.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Louis_de_Blois		
583	CP/F/19/7649	Blois : cathédrale Saint-Louis	Blois	47.588491666	1.336522222	Plan 1	Calque ; encre noire et rouge, lavis	42 cm x 37 cm	"Cathédrale de Blois. Fenêtre de la 1re chapelle du bas-côté nord près du chœur : rétablissement des meneaux". Par Georges Darcy, architecte diocésain.	12/09/1883	1883-09-12	5 cm / 1 m	1 plan des meneaux, 1 élévation ; signé ; approbation de l'évêque et du préfet ; timbre humide du Comité des inspecteurs généraux des édifices diocésains (24 octobre 1883).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00098336	https://upload.wikimedia.org/wikipedia/commons/3/31/Cathedrale_St_Louis.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Louis_de_Blois		
584	CP/F/19/7649	Blois : cathédrale Saint-Louis	Blois	47.588491666	1.336522222	Plan 2	Calque ; encre noire et rouge, lavis	42 cm x 37 cm	"Cathédrale de Blois. Fenêtre de la 1re chapelle du bas-côté nord près du chœur : rétablissement des meneaux". Par Georges Darcy, architecte diocésain.	12/09/1883	1883-09-12	5 cm / 1 m	1 plan des meneaux, 1 élévation ; signé ; approbation de l'évêque et du préfet ; timbre humide du Comité des inspecteurs généraux des édifices diocésains (24 octobre 1883).		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00098336	https://upload.wikimedia.org/wikipedia/commons/3/31/Cathedrale_St_Louis.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Louis_de_Blois		
